date,rank,username,viewer_count
2021-04-19,9,Emiru,19049
2021-04-19,10,VALORANT_Americas,18792
2021-04-19,11,playapex,16215
2021-04-19,12,Jynxzi,14185
2021-04-19,13,PENTA,14030
2021-04-19,14,MOONMOON,14312
2021-04-19,15,CDawgVA,10963
2021-04-19,16,Clix,14791
2021-04-19,17,summit1g,12015
2021-04-19,18,shroud,8994
2021-04-19,19,Foolish_Gamers,11974
2021-04-19,20,Flight23white,6593
2021-04-19,21,LVNDMARK,9002
2021-04-19,22,Grubby,6532
2021-04-19,23,Shotzzy,8354
2021-04-19,24,Agent00,6031
2021-04-19,25,Tectone,6128
2021-04-19,26,AMOURANTH,5440
2021-04-19,27,watchmeblink,5505
2021-04-19,28,koil,3704
2021-04-19,29,The_Happy_Hob,5667
2021-04-19,30,BrawlStars,4033
2021-04-19,31,Dkayed,3908
2021-04-19,33,vedal987,4199
2021-04-19,34,TeamfightTactics,4347
2021-04-19,35,fl0m,4150
2021-04-19,36,A_Seagull,3987
2021-04-19,37,erobb221,5599
2021-04-19,38,Cohh,4481
2021-04-19,39,alpharad,4052
2021-04-19,40,Mathil1,4048
2021-04-19,41,HisWattson,4097
2021-04-19,42,LVTHalo,2912
2021-04-19,43,HusKerrs,4234
2021-04-19,44,reneesrealm,3893
2021-04-19,45,Ray,3506
2021-04-19,46,zwebackhd,3307
2021-04-19,47,iateyourpie,3507
2021-04-19,48,RaiseYourEdge,3082
2021-04-19,49,AmazonMusic,10114
2021-04-19,50,Pieface23,2900
2021-04-19,51,setsukotft,3307
2021-04-19,52,Bawkbasoup,3451
2021-04-19,53,solarbacca,2588
2021-04-19,54,RealzBlueWater,2854
2021-04-19,55,CoconutB,2981
2021-04-19,56,itsBenAndKaren,3268
2021-04-19,58,RetalsRL,3534
2021-04-19,59,KYR_SP33DY,3115
2021-04-19,60,Beaulo,2550
2021-04-19,61,Atrioc,2939
2021-04-19,62,BadBoyHalo,4406
2021-04-19,63,Lacari,2562
2021-04-19,64,buckefps,1608
2021-04-19,65,WorldofWarships,2344
2021-04-19,66,Sequisha,2474
2021-04-19,68,syn4ack,2072
2021-04-19,69,Sliggytv,2406
2021-04-19,70,AdrianaChechik_,2408
2021-04-19,71,monkeys_forever,2688
2021-04-19,72,NickEh30,2746
2021-04-19,73,IKeepItTaco,2250
2021-04-19,74,w0n23,2263
2021-04-19,75,blau,2165
2021-04-19,76,HarryHesketh,2295
2021-04-19,77,SmiteGame,1891
2021-04-19,78,Scarra,2508
2021-04-19,79,Granny,2069
2021-04-19,80,Zemie,2115
2021-04-19,81,StaysafeTV,2251
2021-04-19,82,Jay3,2509
2021-04-19,83,SlotsMarko,2019
2021-04-19,84,CodeMiko,1800
2021-04-19,85,akaNemsko,1815
2021-04-19,86,Sommerset,1657
2021-04-19,87,Rustage_,1795
2021-04-19,88,MurderCrumpet,1914
2021-04-19,89,hpduketv,2040
2021-04-19,90,KarasMai,2123
2021-04-19,91,humzh,1539
2021-04-19,92,MeatiHS,1697
2021-04-19,93,Prestivent,1692
2021-04-19,94,Chica,1742
2021-04-19,95,DooleyNotedGaming,1899
2021-04-19,96,Linkus7,1806
2021-04-19,98,Dratnos,1470
2021-04-19,99,GEEGA,1618
2021-04-20,1,xQc,62783
2021-04-20,2,tarik,54182
2021-04-20,3,HasanAbi,31808
2021-04-20,4,NICKMERCS,28866
2021-04-20,5,TSM_ImperialHal,26078
2021-04-20,7,NiceWigg,20532
2021-04-20,8,zackrawrr,20844
2021-04-20,9,Emiru,19049
2021-04-20,10,VALORANT_Americas,18792
2021-04-20,11,playapex,16215
2021-04-20,12,Jynxzi,14185
2021-04-20,13,PENTA,14030
2021-04-20,14,MOONMOON,14312
2021-04-20,15,CDawgVA,10963
2021-04-20,16,Clix,14791
2021-04-20,17,summit1g,12015
2021-04-20,18,shroud,8994
2021-04-20,19,Foolish_Gamers,11974
2021-04-20,20,Flight23white,6593
2021-04-20,21,LVNDMARK,9002
2021-04-20,22,Grubby,6532
2021-04-20,23,Shotzzy,8354
2021-04-20,24,Agent00,6031
2021-04-20,25,Tectone,6128
2021-04-20,26,AMOURANTH,5440
2021-04-20,27,watchmeblink,5505
2021-04-20,28,koil,3704
2021-04-20,29,The_Happy_Hob,5667
2021-04-20,30,BrawlStars,4033
2021-04-20,31,Dkayed,3908
2021-04-20,33,vedal987,4199
2021-04-20,34,TeamfightTactics,4347
2021-04-20,35,fl0m,4150
2021-04-20,36,A_Seagull,3987
2021-04-20,37,erobb221,5599
2021-04-20,38,Cohh,4481
2021-04-20,39,alpharad,4052
2021-04-20,40,Mathil1,4048
2021-04-20,41,HisWattson,4097
2021-04-20,42,LVTHalo,2912
2021-04-20,43,HusKerrs,4234
2021-04-20,44,reneesrealm,3893
2021-04-20,45,Ray,3506
2021-04-20,46,zwebackhd,3307
2021-04-20,47,iateyourpie,3507
2021-04-20,48,RaiseYourEdge,3082
2021-04-20,49,AmazonMusic,10114
2021-04-20,50,Pieface23,2900
2021-04-20,51,setsukotft,3307
2021-04-20,52,Bawkbasoup,3451
2021-04-20,53,solarbacca,2588
2021-04-20,54,RealzBlueWater,2854
2021-04-20,55,CoconutB,2981
2021-04-20,56,itsBenAndKaren,3268
2021-04-20,58,RetalsRL,3534
2021-04-20,59,KYR_SP33DY,3115
2021-04-20,60,Beaulo,2550
2021-04-20,61,Atrioc,2939
2021-04-20,62,BadBoyHalo,4406
2021-04-20,63,Lacari,2562
2021-04-20,64,buckefps,1608
2021-04-20,65,WorldofWarships,2344
2021-04-20,66,Sequisha,2474
2021-04-20,68,syn4ack,2072
2021-04-20,69,Sliggytv,2406
2021-04-20,70,AdrianaChechik_,2408
2021-04-20,71,monkeys_forever,2688
2021-04-20,72,NickEh30,2746
2021-04-20,73,IKeepItTaco,2250
2021-04-20,74,w0n23,2263
2021-04-20,75,blau,2165
2021-04-20,76,HarryHesketh,2295
2021-04-20,77,SmiteGame,1891
2021-04-20,78,Scarra,2508
2021-04-20,79,Granny,2069
2021-04-20,80,Zemie,2115
2021-04-20,81,StaysafeTV,2251
2021-04-20,82,Jay3,2509
2021-04-20,83,SlotsMarko,2019
2021-04-20,84,CodeMiko,1800
2021-04-20,85,akaNemsko,1815
2021-04-20,86,Sommerset,1657
2021-04-20,87,Rustage_,1795
2021-04-20,88,MurderCrumpet,1914
2021-04-20,89,hpduketv,2040
2021-04-20,90,KarasMai,2123
2021-04-20,91,humzh,1539
2021-04-20,92,MeatiHS,1697
2021-04-20,93,Prestivent,1692
2021-04-20,94,Chica,1742
2021-04-20,95,DooleyNotedGaming,1899
2021-04-20,96,Linkus7,1806
2021-04-20,98,Dratnos,1470
2021-04-20,99,GEEGA,1618
2021-04-21,1,xQc,62783
2021-04-21,2,tarik,54182
2021-04-21,3,HasanAbi,31808
2021-04-21,4,NICKMERCS,28866
2021-04-21,5,TSM_ImperialHal,26078
2021-04-21,7,NiceWigg,20532
2021-04-21,8,zackrawrr,20844
2021-04-21,9,Emiru,19049
2021-04-21,10,VALORANT_Americas,18792
2021-04-21,11,playapex,16215
2021-04-21,12,Jynxzi,14185
2021-04-21,13,PENTA,14030
2021-04-21,14,MOONMOON,14312
2021-04-21,15,CDawgVA,10963
2021-04-21,16,Clix,14791
2021-04-21,17,summit1g,12015
2021-04-21,18,shroud,8994
2021-04-21,19,Foolish_Gamers,11974
2021-04-21,20,Flight23white,6593
2021-04-21,21,LVNDMARK,9002
2021-04-21,22,Grubby,6532
2021-04-21,23,Shotzzy,8354
2021-04-21,24,Agent00,6031
2021-04-21,25,Tectone,6128
2021-04-21,26,AMOURANTH,5440
2021-04-21,27,watchmeblink,5505
2021-04-21,28,koil,3704
2021-04-21,29,The_Happy_Hob,5667
2021-04-21,30,BrawlStars,4033
2021-04-21,31,Dkayed,3908
2021-04-21,33,vedal987,4199
2021-04-21,34,TeamfightTactics,4347
2021-04-21,35,fl0m,4150
2021-04-21,36,A_Seagull,3987
2021-04-21,37,erobb221,5599
2021-04-21,38,Cohh,4481
2021-04-21,39,alpharad,4052
2021-04-21,40,Mathil1,4048
2021-04-21,41,HisWattson,4097
2021-04-21,42,LVTHalo,2912
2021-04-21,43,HusKerrs,4234
2021-04-21,44,reneesrealm,3893
2021-04-21,45,Ray,3506
2021-04-21,46,zwebackhd,3307
2021-04-21,47,iateyourpie,3507
2021-04-21,48,RaiseYourEdge,3082
2021-04-21,49,AmazonMusic,10114
2021-04-21,50,Pieface23,2900
2021-04-21,51,setsukotft,3307
2021-04-21,52,Bawkbasoup,3451
2021-04-21,53,solarbacca,2588
2021-04-21,54,RealzBlueWater,2854
2021-04-21,55,CoconutB,2981
2021-04-21,56,itsBenAndKaren,3268
2021-04-21,58,RetalsRL,3534
2021-04-21,59,KYR_SP33DY,3115
2021-04-21,60,Beaulo,2550
2021-04-21,61,Atrioc,2939
2021-04-21,62,BadBoyHalo,4406
2021-04-21,63,Lacari,2562
2021-04-21,64,buckefps,1608
2021-04-21,65,WorldofWarships,2344
2021-04-21,66,Sequisha,2474
2021-04-21,68,syn4ack,2072
2021-04-21,69,Sliggytv,2406
2021-04-21,70,AdrianaChechik_,2408
2021-04-21,71,monkeys_forever,2688
2021-04-21,72,NickEh30,2746
2021-04-21,73,IKeepItTaco,2250
2021-04-21,74,w0n23,2263
2021-04-21,75,blau,2165
2021-04-21,76,HarryHesketh,2295
2021-04-21,77,SmiteGame,1891
2021-04-21,78,Scarra,2508
2021-04-21,79,Granny,2069
2021-04-21,80,Zemie,2115
2021-04-21,81,StaysafeTV,2170
2021-04-21,82,Jay3,2509
2021-04-21,83,SlotsMarko,2019
2021-04-21,84,CodeMiko,1800
2021-04-21,85,akaNemsko,1815
2021-04-21,86,Sommerset,1657
2021-04-21,87,Rustage_,1339
2021-04-21,88,MurderCrumpet,1914
2021-04-21,89,hpduketv,2106
2021-04-21,90,KarasMai,2123
2021-04-21,91,humzh,1650
2021-04-21,92,MeatiHS,1719
2021-04-21,93,Prestivent,1692
2021-04-21,94,Chica,1760
2021-04-21,95,DooleyNotedGaming,1899
2021-04-21,96,Linkus7,1806
2021-04-21,98,Dratnos,1470
2021-04-21,99,GEEGA,1587
2021-04-22,1,xQc,62783
2021-04-22,2,tarik,54182
2021-04-22,3,HasanAbi,31808
2021-04-22,4,NICKMERCS,28866
2021-04-22,5,TSM_ImperialHal,26078
2021-04-22,7,NiceWigg,20532
2021-04-22,8,zackrawrr,21059
2021-04-22,9,Emiru,19049
2021-04-22,10,VALORANT_Americas,18792
2021-04-22,11,playapex,16215
2021-04-22,12,Jynxzi,14185
2021-04-22,13,PENTA,14030
2021-04-22,14,MOONMOON,14312
2021-04-22,15,CDawgVA,10828
2021-04-22,16,Clix,14791
2021-04-22,17,summit1g,12015
2021-04-22,18,shroud,8994
2021-04-22,19,Foolish_Gamers,11974
2021-04-22,20,Flight23white,6593
2021-04-22,21,LVNDMARK,9002
2021-04-22,22,Grubby,6532
2021-04-22,23,Shotzzy,8354
2021-04-22,24,Agent00,6031
2021-04-22,25,Tectone,6128
2021-04-22,26,AMOURANTH,5440
2021-04-22,27,watchmeblink,5505
2021-04-22,28,koil,3704
2021-04-22,29,The_Happy_Hob,5667
2021-04-22,30,BrawlStars,3691
2021-04-22,31,Dkayed,3908
2021-04-22,33,vedal987,4199
2021-04-22,34,TeamfightTactics,4347
2021-04-22,35,fl0m,4089
2021-04-22,36,A_Seagull,3987
2021-04-22,37,erobb221,5599
2021-04-22,38,Cohh,4481
2021-04-22,39,alpharad,4052
2021-04-22,40,Mathil1,4106
2021-04-22,41,HisWattson,4097
2021-04-22,42,LVTHalo,2912
2021-04-22,43,HusKerrs,4234
2021-04-22,44,reneesrealm,3893
2021-04-22,45,Ray,3506
2021-04-22,46,zwebackhd,3307
2021-04-22,47,iateyourpie,3507
2021-04-22,48,RaiseYourEdge,3082
2021-04-22,49,AmazonMusic,4963
2021-04-22,50,Pieface23,2900
2021-04-22,51,setsukotft,3307
2021-04-22,52,Bawkbasoup,3451
2021-04-22,53,solarbacca,2588
2021-04-22,54,RealzBlueWater,2854
2021-04-22,55,CoconutB,2981
2021-04-22,56,itsBenAndKaren,3268
2021-04-22,58,RetalsRL,3534
2021-04-22,59,KYR_SP33DY,3115
2021-04-22,60,Beaulo,2576
2021-04-22,61,Atrioc,2939
2021-04-22,62,BadBoyHalo,4406
2021-04-22,63,Lacari,2426
2021-04-22,64,buckefps,1608
2021-04-22,65,WorldofWarships,2344
2021-04-22,66,Sequisha,2567
2021-04-22,68,syn4ack,2072
2021-04-22,69,Sliggytv,2488
2021-04-22,70,AdrianaChechik_,2382
2021-04-22,71,monkeys_forever,2732
2021-04-22,72,NickEh30,2746
2021-04-22,73,IKeepItTaco,2208
2021-04-22,74,w0n23,2263
2021-04-22,75,blau,2165
2021-04-22,76,HarryHesketh,2295
2021-04-22,77,SmiteGame,1891
2021-04-22,78,Scarra,2431
2021-04-22,79,Granny,2091
2021-04-22,80,Zemie,1977
2021-04-22,81,StaysafeTV,2170
2021-04-22,82,Jay3,2604
2021-04-22,83,SlotsMarko,2019
2021-04-22,84,CodeMiko,1800
2021-04-22,85,akaNemsko,1815
2021-04-22,86,Sommerset,1657
2021-04-22,87,Rustage_,1339
2021-04-22,88,MurderCrumpet,1914
2021-04-22,89,hpduketv,2106
2021-04-22,90,KarasMai,2123
2021-04-22,91,humzh,1650
2021-04-22,92,MeatiHS,1719
2021-04-22,93,Prestivent,1767
2021-04-22,94,Chica,1760
2021-04-22,95,DooleyNotedGaming,1899
2021-04-22,96,Linkus7,1806
2021-04-22,98,Dratnos,1470
2021-04-22,99,GEEGA,1587
2021-04-23,1,xQc,62783
2021-04-23,2,tarik,54182
2021-04-23,3,HasanAbi,31808
2021-04-23,4,NICKMERCS,28866
2021-04-23,5,TSM_ImperialHal,26078
2021-04-23,7,NiceWigg,20532
2021-04-23,8,zackrawrr,21059
2021-04-23,9,Emiru,19049
2021-04-23,10,VALORANT_Americas,18792
2021-04-23,11,playapex,16215
2021-04-23,12,Jynxzi,14185
2021-04-23,13,PENTA,14030
2021-04-23,14,MOONMOON,14312
2021-04-23,15,CDawgVA,10828
2021-04-23,16,Clix,14791
2021-04-23,17,summit1g,12015
2021-04-23,18,shroud,8994
2021-04-23,19,Foolish_Gamers,11974
2021-04-23,20,Flight23white,6593
2021-04-23,21,LVNDMARK,9002
2021-04-23,22,Grubby,6532
2021-04-23,23,Shotzzy,8354
2021-04-23,24,Agent00,6031
2021-04-23,25,Tectone,6128
2021-04-23,26,AMOURANTH,5440
2021-04-23,27,watchmeblink,5505
2021-04-23,28,koil,3704
2021-04-23,29,The_Happy_Hob,5667
2021-04-23,30,BrawlStars,3691
2021-04-23,31,Dkayed,3908
2021-04-23,33,vedal987,4199
2021-04-23,34,TeamfightTactics,4347
2021-04-23,35,fl0m,4089
2021-04-23,36,A_Seagull,3987
2021-04-23,37,erobb221,5599
2021-04-23,38,Cohh,4481
2021-04-23,39,alpharad,4052
2021-04-23,40,Mathil1,4106
2021-04-23,41,HisWattson,4097
2021-04-23,42,LVTHalo,2912
2021-04-23,43,HusKerrs,4234
2021-04-23,44,reneesrealm,3893
2021-04-23,45,Ray,3506
2021-04-23,46,zwebackhd,3307
2021-04-23,47,iateyourpie,3507
2021-04-23,48,RaiseYourEdge,3082
2021-04-23,49,AmazonMusic,4963
2021-04-23,50,Pieface23,2900
2021-04-23,51,setsukotft,3307
2021-04-23,52,Bawkbasoup,3451
2021-04-23,53,solarbacca,2588
2021-04-23,54,RealzBlueWater,2854
2021-04-23,55,CoconutB,2981
2021-04-23,56,itsBenAndKaren,3268
2021-04-23,58,RetalsRL,3534
2021-04-23,59,KYR_SP33DY,3115
2021-04-23,60,Beaulo,2576
2021-04-23,61,Atrioc,2939
2021-04-23,62,BadBoyHalo,4406
2021-04-23,63,Lacari,2426
2021-04-23,64,buckefps,1608
2021-04-23,65,WorldofWarships,2344
2021-04-23,66,Sequisha,2567
2021-04-23,68,syn4ack,2072
2021-04-23,69,Sliggytv,2488
2021-04-23,70,AdrianaChechik_,2382
2021-04-23,71,monkeys_forever,2732
2021-04-23,72,NickEh30,2746
2021-04-23,73,IKeepItTaco,2208
2021-04-23,74,w0n23,2263
2021-04-23,75,blau,2165
2021-04-23,76,HarryHesketh,2295
2021-04-23,77,SmiteGame,1891
2021-04-23,78,Scarra,2431
2021-04-23,79,Granny,2091
2021-04-23,80,Zemie,1977
2021-04-23,81,StaysafeTV,2170
2021-04-23,82,Jay3,2604
2021-04-23,83,SlotsMarko,2019
2021-04-23,84,CodeMiko,1800
2021-04-23,85,akaNemsko,1815
2021-04-23,86,Sommerset,1657
2021-04-23,87,Rustage_,1339
2021-04-23,88,MurderCrumpet,1914
2021-04-23,89,hpduketv,2106
2021-04-23,90,KarasMai,2123
2021-04-23,91,humzh,1650
2021-04-23,92,MeatiHS,1719
2021-04-23,93,Prestivent,1767
2021-04-23,94,Chica,1760
2021-04-23,95,DooleyNotedGaming,1899
2021-04-23,96,Linkus7,1806
2021-04-23,98,Dratnos,1470
2021-04-23,99,GEEGA,1587
2021-04-24,1,xQc,62783
2021-04-24,2,tarik,54182
2021-04-24,3,HasanAbi,31808
2021-04-24,4,NICKMERCS,28866
2021-04-24,5,TSM_ImperialHal,26078
2021-04-24,7,NiceWigg,20532
2021-04-24,8,zackrawrr,21059
2021-04-24,9,Emiru,19049
2021-04-24,10,VALORANT_Americas,18792
2021-04-24,11,playapex,16215
2021-04-24,12,Jynxzi,14185
2021-04-24,13,PENTA,14030
2021-04-24,14,MOONMOON,14312
2021-04-24,15,CDawgVA,10828
2021-04-24,16,Clix,14791
2021-04-24,17,summit1g,12015
2021-04-24,18,shroud,8994
2021-04-24,19,Foolish_Gamers,11974
2021-04-24,20,Flight23white,6593
2021-04-24,21,LVNDMARK,9002
2021-04-24,22,Grubby,6532
2021-04-24,23,Shotzzy,8354
2021-04-24,24,Agent00,6031
2021-04-24,25,Tectone,6128
2021-04-24,26,AMOURANTH,5440
2021-04-24,27,watchmeblink,5505
2021-04-24,28,koil,3704
2021-04-24,29,The_Happy_Hob,5667
2021-04-24,30,BrawlStars,3691
2021-04-24,31,Dkayed,3908
2021-04-24,33,vedal987,4199
2021-04-24,34,TeamfightTactics,4347
2021-04-24,35,fl0m,4089
2021-04-24,36,A_Seagull,3987
2021-04-24,37,erobb221,5599
2021-04-24,38,Cohh,4481
2021-04-24,39,alpharad,4052
2021-04-24,40,Mathil1,4106
2021-04-24,41,HisWattson,4097
2021-04-24,42,LVTHalo,2912
2021-04-24,43,HusKerrs,4234
2021-04-24,44,reneesrealm,3893
2021-04-24,45,Ray,3506
2021-04-24,46,zwebackhd,3307
2021-04-24,47,iateyourpie,3507
2021-04-24,48,RaiseYourEdge,3082
2021-04-24,49,AmazonMusic,4963
2021-04-24,50,Pieface23,2900
2021-04-24,51,setsukotft,3307
2021-04-24,52,Bawkbasoup,3451
2021-04-24,53,solarbacca,2588
2021-04-24,54,RealzBlueWater,2854
2021-04-24,55,CoconutB,2981
2021-04-24,56,itsBenAndKaren,3268
2021-04-24,58,RetalsRL,3534
2021-04-24,59,KYR_SP33DY,3115
2021-04-24,60,Beaulo,2576
2021-04-24,61,Atrioc,2939
2021-04-24,62,BadBoyHalo,4406
2021-04-24,63,Lacari,2426
2021-04-24,64,buckefps,1608
2021-04-24,65,WorldofWarships,2344
2021-04-24,66,Sequisha,2567
2021-04-24,68,syn4ack,2072
2021-04-24,69,Sliggytv,2488
2021-04-24,70,AdrianaChechik_,2382
2021-04-24,71,monkeys_forever,2732
2021-04-24,72,NickEh30,2746
2021-04-24,73,IKeepItTaco,2208
2021-04-24,74,w0n23,2263
2021-04-24,75,blau,2165
2021-04-24,76,HarryHesketh,2295
2021-04-24,77,SmiteGame,1891
2021-04-24,78,Scarra,2431
2021-04-24,79,Granny,2091
2021-04-24,80,Zemie,1977
2021-04-24,81,StaysafeTV,2170
2021-04-24,82,Jay3,2604
2021-04-24,83,SlotsMarko,2019
2021-04-24,84,CodeMiko,1800
2021-04-24,85,akaNemsko,1815
2021-04-24,86,Sommerset,1657
2021-04-24,87,Rustage_,1339
2021-04-24,88,MurderCrumpet,1914
2021-04-24,89,hpduketv,2106
2021-04-24,90,KarasMai,2123
2021-04-24,91,humzh,1650
2021-04-24,92,MeatiHS,1719
2021-04-24,93,Prestivent,1767
2021-04-24,94,Chica,1760
2021-04-24,95,DooleyNotedGaming,1899
2021-04-24,96,Linkus7,1806
2021-04-24,98,Dratnos,1470
2021-04-24,99,GEEGA,1587
2021-04-25,1,xQc,62783
2021-04-25,2,tarik,54182
2021-04-25,3,HasanAbi,30436
2021-04-25,4,NICKMERCS,28866
2021-04-25,5,TSM_ImperialHal,26078
2021-04-25,7,NiceWigg,20532
2021-04-25,8,zackrawrr,21059
2021-04-25,9,Emiru,19049
2021-04-25,10,VALORANT_Americas,19103
2021-04-25,11,playapex,16382
2021-04-25,12,Jynxzi,14185
2021-04-25,13,PENTA,14030
2021-04-25,14,MOONMOON,14312
2021-04-25,15,CDawgVA,10828
2021-04-25,16,Clix,14184
2021-04-25,17,summit1g,12015
2021-04-25,18,shroud,9255
2021-04-25,19,Foolish_Gamers,11974
2021-04-25,20,Flight23white,6593
2021-04-25,21,LVNDMARK,9002
2021-04-25,22,Grubby,6648
2021-04-25,23,Shotzzy,8459
2021-04-25,24,Agent00,6031
2021-04-25,25,Tectone,7325
2021-04-25,26,AMOURANTH,5440
2021-04-25,27,watchmeblink,5505
2021-04-25,28,koil,3558
2021-04-25,29,The_Happy_Hob,5667
2021-04-25,30,BrawlStars,3691
2021-04-25,31,Dkayed,3908
2021-04-25,33,vedal987,4199
2021-04-25,34,TeamfightTactics,4347
2021-04-25,35,fl0m,4089
2021-04-25,36,A_Seagull,3987
2021-04-25,37,erobb221,5599
2021-04-25,38,Cohh,4150
2021-04-25,39,alpharad,4052
2021-04-25,40,Mathil1,4106
2021-04-25,41,HisWattson,4097
2021-04-25,42,LVTHalo,2912
2021-04-25,43,HusKerrs,4234
2021-04-25,44,reneesrealm,3893
2021-04-25,45,Ray,3560
2021-04-25,46,zwebackhd,3307
2021-04-25,47,iateyourpie,3507
2021-04-25,48,RaiseYourEdge,3082
2021-04-25,49,AmazonMusic,4963
2021-04-25,50,Pieface23,2942
2021-04-25,51,setsukotft,3387
2021-04-25,52,Bawkbasoup,3380
2021-04-25,53,solarbacca,2588
2021-04-25,54,RealzBlueWater,2809
2021-04-25,55,CoconutB,2981
2021-04-25,56,itsBenAndKaren,3319
2021-04-25,58,RetalsRL,3634
2021-04-25,59,KYR_SP33DY,3115
2021-04-25,60,Beaulo,2576
2021-04-25,61,Atrioc,2939
2021-04-25,62,BadBoyHalo,4406
2021-04-25,63,Lacari,2426
2021-04-25,64,buckefps,1608
2021-04-25,65,WorldofWarships,2344
2021-04-25,66,Sequisha,2567
2021-04-25,68,syn4ack,1978
2021-04-25,69,Sliggytv,2488
2021-04-25,70,AdrianaChechik_,2382
2021-04-25,71,monkeys_forever,2732
2021-04-25,72,NickEh30,2746
2021-04-25,73,IKeepItTaco,2208
2021-04-25,74,w0n23,2263
2021-04-25,75,blau,2109
2021-04-25,76,HarryHesketh,2295
2021-04-25,77,SmiteGame,1891
2021-04-25,78,Scarra,2431
2021-04-25,79,Granny,2091
2021-04-25,80,Zemie,1977
2021-04-25,81,StaysafeTV,2170
2021-04-25,82,Jay3,2604
2021-04-25,83,SlotsMarko,2019
2021-04-25,84,CodeMiko,1800
2021-04-25,85,akaNemsko,1882
2021-04-25,86,Sommerset,1657
2021-04-25,87,Rustage_,1339
2021-04-25,88,MurderCrumpet,1914
2021-04-25,89,hpduketv,2106
2021-04-25,90,KarasMai,2123
2021-04-25,91,humzh,1650
2021-04-25,92,MeatiHS,1719
2021-04-25,93,Prestivent,1767
2021-04-25,94,Chica,1760
2021-04-25,95,DooleyNotedGaming,1899
2021-04-25,96,Linkus7,1806
2021-04-25,98,Dratnos,1470
2021-04-25,99,GEEGA,1587
2021-04-26,1,xQc,62783
2021-04-26,2,tarik,54182
2021-04-26,3,HasanAbi,30436
2021-04-26,4,NICKMERCS,28866
2021-04-26,5,TSM_ImperialHal,26078
2021-04-26,7,NiceWigg,20532
2021-04-26,8,zackrawrr,21059
2021-04-26,9,Emiru,19049
2021-04-26,10,VALORANT_Americas,19103
2021-04-26,11,playapex,16382
2021-04-26,12,Jynxzi,14185
2021-04-26,13,PENTA,14030
2021-04-26,14,MOONMOON,14312
2021-04-26,15,CDawgVA,10828
2021-04-26,16,Clix,14184
2021-04-26,17,summit1g,12015
2021-04-26,18,shroud,9255
2021-04-26,19,Foolish_Gamers,11974
2021-04-26,20,Flight23white,6593
2021-04-26,21,LVNDMARK,9002
2021-04-26,22,Grubby,6648
2021-04-26,23,Shotzzy,8459
2021-04-26,24,Agent00,6031
2021-04-26,25,Tectone,7325
2021-04-26,26,AMOURANTH,5440
2021-04-26,27,watchmeblink,5505
2021-04-26,28,koil,3558
2021-04-26,29,The_Happy_Hob,5667
2021-04-26,30,BrawlStars,3691
2021-04-26,31,Dkayed,3908
2021-04-26,33,vedal987,4199
2021-04-26,34,TeamfightTactics,4347
2021-04-26,35,fl0m,4089
2021-04-26,36,A_Seagull,3987
2021-04-26,37,erobb221,5599
2021-04-26,38,Cohh,4150
2021-04-26,39,alpharad,4052
2021-04-26,40,Mathil1,4106
2021-04-26,41,HisWattson,4097
2021-04-26,42,LVTHalo,2912
2021-04-26,43,HusKerrs,4234
2021-04-26,44,reneesrealm,3893
2021-04-26,45,Ray,3560
2021-04-26,46,zwebackhd,3307
2021-04-26,47,iateyourpie,3507
2021-04-26,48,RaiseYourEdge,3082
2021-04-26,49,AmazonMusic,4963
2021-04-26,50,Pieface23,2942
2021-04-26,51,setsukotft,3387
2021-04-26,52,Bawkbasoup,3380
2021-04-26,53,solarbacca,2588
2021-04-26,54,RealzBlueWater,2809
2021-04-26,55,CoconutB,2981
2021-04-26,56,itsBenAndKaren,3319
2021-04-26,58,RetalsRL,3634
2021-04-26,59,KYR_SP33DY,3115
2021-04-26,60,Beaulo,2576
2021-04-26,61,Atrioc,2939
2021-04-26,62,BadBoyHalo,4406
2021-04-26,63,Lacari,2426
2021-04-26,64,buckefps,1608
2021-04-26,65,WorldofWarships,2344
2021-04-26,66,Sequisha,2567
2021-04-26,68,syn4ack,1978
2021-04-26,69,Sliggytv,2488
2021-04-26,70,AdrianaChechik_,2382
2021-04-26,71,monkeys_forever,2732
2021-04-26,72,NickEh30,2746
2021-04-26,73,IKeepItTaco,2208
2021-04-26,74,w0n23,2263
2021-04-26,75,blau,2109
2021-04-26,76,HarryHesketh,2295
2021-04-26,77,SmiteGame,1891
2021-04-26,78,Scarra,2431
2021-04-26,79,Granny,2091
2021-04-26,80,Zemie,1977
2021-04-26,81,StaysafeTV,2170
2021-04-26,82,Jay3,2604
2021-04-26,83,SlotsMarko,2019
2021-04-26,84,CodeMiko,1800
2021-04-26,85,akaNemsko,1882
2021-04-26,86,Sommerset,1657
2021-04-26,88,MurderCrumpet,1914
2021-04-26,89,hpduketv,2106
2021-04-26,90,KarasMai,2123
2021-04-26,91,humzh,1650
2021-04-26,92,MeatiHS,1719
2021-04-26,93,Prestivent,1767
2021-04-26,94,Chica,1760
2021-04-26,95,DooleyNotedGaming,1899
2021-04-26,96,Linkus7,1806
2021-04-26,98,Dratnos,1470
2021-04-26,99,GEEGA,1587
2021-04-27,1,xQc,62783
2021-04-27,2,tarik,54182
2021-04-27,3,HasanAbi,30436
2021-04-27,4,NICKMERCS,28866
2021-04-27,5,TSM_ImperialHal,26078
2021-04-27,7,NiceWigg,20532
2021-04-27,8,zackrawrr,21059
2021-04-27,9,Emiru,19049
